ppairoe.h-01	rv64	PASS
ppairoe.w-01	rv64	PASS
mqacc.w01-01	rv64	PASS
mqracc.w01-01	rv64	PASS
pm2add.h-01	rv64	PASS
pm2add.hx-01	rv64	PASS
pm2add.w-01	rv64	PASS
pm2add.wx-01	rv64	PASS
pm2adda.h-01	rv64	PASS
pm2adda.hx-01	rv64	PASS
pm2adda.w-01	rv64	PASS
pm2adda.wx-01	rv64	PASS
pm2addasu.h-01	rv64	PASS
pm2addasu.w-01	rv64	PASS
pm2addau.h-01	rv64	PASS
pm2addau.w-01	rv64	PASS
pm2addsu.h-01	rv64	PASS
pm2addsu.w-01	rv64	PASS
pm2addu.h-01	rv64	PASS
pm2addu.w-01	rv64	PASS
pm2sadd.h-01	rv64	PASS
pm2sadd.hx-01	rv64	PASS
pm2sub.h-01	rv64	PASS
pm2sub.hx-01	rv64	PASS
pm2sub.w-01	rv64	PASS
pm2sub.wx-01	rv64	PASS
pm2suba.h-01	rv64	PASS
pm2suba.hx-01	rv64	PASS
pm2suba.w-01	rv64	PASS
pm2suba.wx-01	rv64	PASS
pm4add.b-01	rv64	PASS
pm4add.h-01	rv64	PASS
pm4adda.b-01	rv64	PASS
pm4adda.h-01	rv64	PASS
pm4addasu.b-01	rv64	PASS
pm4addasu.h-01	rv64	PASS
pm4addau.b-01	rv64	PASS
pm4addau.h-01	rv64	PASS
pm4addsu.b-01	rv64	PASS
pm4addsu.h-01	rv64	PASS
pm4addu.b-01	rv64	PASS
pm4addu.h-01	rv64	PASS
pmq2add.h-01	rv64	PASS
pmq2add.w-01	rv64	PASS
pmq2adda.h-01	rv64	PASS
pmq2adda.w-01	rv64	PASS
pmqacc.w.h01-01	rv64	PASS
pmqr2add.h-01	rv64	PASS
pmqr2add.w-01	rv64	PASS
pmqr2adda.h-01	rv64	PASS
pmqr2adda.w-01	rv64	PASS
pmqracc.w.h01-01	rv64	PASS
paas.hx-01	rv64	PASS
paas.wx-01	rv64	PASS
pas.hx-01	rv64	PASS
pas.wx-01	rv64	PASS
pasa.hx-01	rv64	PASS
pasa.wx-01	rv64	PASS
pmax.b-01	rv64	PASS
pmax.h-01	rv64	PASS
pmax.w-01	rv64	PASS
pmaxu.b-01	rv64	PASS
pmaxu.h-01	rv64	PASS
pmaxu.w-01	rv64	PASS
pmin.b-01	rv64	PASS
pmin.h-01	rv64	PASS
pmin.w-01	rv64	PASS
pminu.b-01	rv64	PASS
pminu.h-01	rv64	PASS
pminu.w-01	rv64	PASS
pmseq.b-01	rv64	PASS
pmseq.h-01	rv64	PASS
pmseq.w-01	rv64	PASS
pmslt.b-01	rv64	PASS
pmslt.h-01	rv64	PASS
pmslt.w-01	rv64	PASS
pmsltu.b-01	rv64	PASS
pmsltu.h-01	rv64	PASS
pmsltu.w-01	rv64	PASS
psa.hx-01	rv64	PASS
psa.wx-01	rv64	PASS
psas.hx-01	rv64	PASS
psas.wx-01	rv64	PASS
pssa.hx-01	rv64	PASS
pssa.wx-01	rv64	PASS
mqacc.w00-01	rv64	PASS
mqacc.w11-01	rv64	PASS
mqracc.w00-01	rv64	PASS
mqracc.w11-01	rv64	PASS
pmhacc.h-01	rv64	PASS
pmhacc.h.b0-01	rv64	PASS
pmhacc.h.b1-01	rv64	PASS
pmhacc.w-01	rv64	PASS
pmhacc.w.h0-01	rv64	PASS
pmhacc.w.h1-01	rv64	PASS
pmhaccsu.h-01	rv64	PASS
pmhaccsu.h.b0-01	rv64	PASS
pmhaccsu.h.b1-01	rv64	PASS
pmhaccsu.w-01	rv64	PASS
pmhaccsu.w.h0-01	rv64	PASS
pmhaccsu.w.h1-01	rv64	PASS
pmhaccu.h-01	rv64	PASS
pmhaccu.w-01	rv64	PASS
pmhracc.h-01	rv64	PASS
pmhracc.w-01	rv64	PASS
pmhraccsu.h-01	rv64	PASS
pmhraccsu.w-01	rv64	PASS
pmhraccu.h-01	rv64	PASS
pmhraccu.w-01	rv64	PASS
pmqacc.w.h00-01	rv64	PASS
pmqacc.w.h11-01	rv64	PASS
pmqracc.w.h00-01	rv64	PASS
pmqracc.w.h11-01	rv64	PASS
pmulh.h-01	rv64	PASS
pmulh.h.b0-01	rv64	PASS
pmulh.h.b1-01	rv64	PASS
pmulh.w-01	rv64	PASS
pmulh.w.h0-01	rv64	PASS
pmulh.w.h1-01	rv64	PASS
pmulhr.h-01	rv64	PASS
pmulhr.w-01	rv64	PASS
pmulhrsu.h-01	rv64	PASS
pmulhrsu.w-01	rv64	PASS
pmulhru.h-01	rv64	PASS
pmulhru.w-01	rv64	PASS
pmulhsu.h-01	rv64	PASS
pmulhsu.h.b0-01	rv64	PASS
pmulhsu.h.b1-01	rv64	PASS
pmulhsu.w-01	rv64	PASS
pmulhsu.w.h0-01	rv64	PASS
pmulhsu.w.h1-01	rv64	PASS
pmulhu.h-01	rv64	PASS
pmulhu.w-01	rv64	PASS
pmulq.h-01	rv64	PASS
pmulq.w-01	rv64	PASS
pmulqr.h-01	rv64	PASS
pmulqr.w-01	rv64	PASS
abs-01	rv64	PASS
absw-01	rv64	PASS
cls-01	rv64	PASS
clsw-01	rv64	PASS
clz-01	rv64	PASS
clzw-01	rv64	PASS
max-01	rv64	PASS
maxu-01	rv64	PASS
min-01	rv64	PASS
minu-01	rv64	PASS
pack-01	rv64	PASS
rev-01	rv64	PASS
rev16-01	rv64	PASS
rev8-01	rv64	PASS
sext.b-01	rv64	PASS
sext.h-01	rv64	PASS
sh1add-01	rv64	PASS
abs-01	rv64	PASS
absw-01	rv64	PASS
cls-01	rv64	PASS
clsw-01	rv64	PASS
clz-01	rv64	PASS
clzw-01	rv64	PASS
rev-01	rv64	PASS
rev16-01	rv64	PASS
rev8-01	rv64	PASS
sext.b-01	rv64	PASS
sext.h-01	rv64	PASS
max-01	rv64	PASS
maxu-01	rv64	PASS
min-01	rv64	PASS
minu-01	rv64	PASS
pack-01	rv64	PASS
sh1add-01	rv64	PASS
pli.b-01	rv64	PASS
pli.h-01	rv64	PASS
pli.w-01	rv64	PASS
plui.h-01	rv64	PASS
plui.w-01	rv64	PASS
psabs.b-01	rv64	PASS
psabs.h-01	rv64	PASS
psext.h.b-01	rv64	PASS
psext.w.b-01	rv64	PASS
psext.w.h-01	rv64	PASS
pslli.b-01	rv64	PASS
pslli.h-01	rv64	PASS
pslli.w-01	rv64	PASS
psslai.h-01	rv64	PASS
psslai.w-01	rv64	PASS
padd.bs-01	rv64	PASS
padd.hs-01	rv64	PASS
padd.ws-01	rv64	PASS
psll.bs-01	rv64	PASS
psll.hs-01	rv64	PASS
psll.ws-01	rv64	PASS
pssha.hs-01	rv64	PASS
pssha.ws-01	rv64	PASS
psshar.hs-01	rv64	PASS
psshar.ws-01	rv64	PASS
sha-01	rv64	PASS
shar-01	rv64	PASS
predsum.hs-01	rv64	PASS
predsum.ws-01	rv64	PASS
predsumu.ws-01	rv64	PASS
psati.h-01	rv64	PASS
psati.w-01	rv64	PASS
psra.bs-01	rv64	PASS
psra.hs-01	rv64	PASS
psra.ws-01	rv64	PASS
psrai.b-01	rv64	PASS
psrai.h-01	rv64	PASS
psrai.w-01	rv64	PASS
psrari.h-01	rv64	PASS
psrari.w-01	rv64	PASS
psrl.bs-01	rv64	PASS
